order_id,order_date,customer_info,customer_age,location,device_type,items,payment_method,currency,discount_code,shipping_cost,total_amount,order_status,loyalty_points,feedback_score
TXN-104567,2024-01-19T06:22:45.975472,"{""name"": ""Joseph White"", ""email"": ""vevans@example.net"", ""phone"": ""963-911-4668x2297""}",21,East Jennifer,Desktop,"[{""product_id"": ""PRD-122"", ""category"": ""Electronics"", ""price"": 120.97, ""quantity"": 1}, {""product_id"": ""PRD-434"", ""category"": ""Sports"", ""price"": 83.99, ""quantity"": 3}]",CREDITCARD,USD,,10.45,382.21,Refunded,37,1.0
TXN-100548,2025-04-25T00:48:44.664398,"{""name"": ""Robert Thomas"", ""email"": ""whitejohn@example.org"", ""phone"": ""7974982223""}",38,New Anthony,,"[{""product_id"": ""PRD-954"", ""category"": ""Electronics"", ""price"": 193.08, ""quantity"": 2}, {""product_id"": ""PRD-348"", ""category"": ""Sports"", ""price"": 416.21, ""quantity"": 3}, {""product_id"": ""PRD-735"", ""category"": ""Clothing"", ""price"": 383.5, ""quantity"": 1}]",credit_card,USD,jx10,5.46,2023.47,Failed,201,3.0
TXN-102441,2025-06-13T11:39:18.843922,"{""name"": ""Robert Simpson"", ""email"": ""nicholaswright@example.com"", ""phone"": ""(427)261-1293x96855""}",61,Thompsonport,Mobile,"[{""product_id"": ""PRD-824"", ""category"": ""Books"", ""price"": 465.29, ""quantity"": 1}, {""product_id"": ""PRD-935"", ""category"": ""Sports"", ""price"": 95.19, ""quantity"": 3}, {""product_id"": ""PRD-919"", ""category"": ""Books"", ""price"": 410.04, ""quantity"": 3}]",COD,USD,FU10,6.93,$1986.38,Refunded,198,5.0
TXN-104283,18/12/2025 16:07,"{""name"": ""Laura Sharp"", ""email"": ""tony03@example.com"", ""phone"": ""(475)849-6489""}",28,South Andrewside,Mobile,"[{""product_id"": ""PRD-283"", ""category"": ""Sports"", ""price"": 497.87, ""quantity"": 1}, {""product_id"": ""PRD-868"", ""category"": ""Books"", ""price"": 179.57, ""quantity"": 2}]",PayPal,USD,,12.87,869.31,Failed,85,5.0
TXN-100496,2025-08-31T20:57:12.764403,"{""name"": ""Jennifer Jones"", ""email"": ""jeremiahlittle@example.net"", ""phone"": ""595.502.7724x610""}",25,Port Haroldhaven,,"[{""product_id"": ""PRD-458"", ""category"": ""Clothing"", ""price"": 273.27, ""quantity"": 1}]",credit_card,USD,,11.65,281.24,Refunded,27,1.0
TXN-101345,2025-06-19T18:23:04.365234,"{""name"": ""Mitchell Johnson"", ""email"": null, ""phone"": ""961.212.8147""}",32,South Stephaniemouth,Mobile,"[{""product_id"": ""PRD-483"", ""category"": ""Home & Kitchen"", ""price"": 253.27, ""quantity"": 1}, {""product_id"": ""PRD-424"", ""category"": ""Clothing"", ""price"": 416.63, ""quantity"": 3}]",Credit Card,USD,,7.78,1512.71,Failed,150,1.0
TXN-100197,2025-10-14T06:49:59.866256,"{""name"": ""Brian Baker"", ""email"": ""danielsadrian@example.com"", ""phone"": ""853.847.4366x558""}",46,Woodview,Mobile,"[{""product_id"": ""PRD-103"", ""category"": ""Books"", ""price"": 358.65, ""quantity"": 1}]",PayPal,USD,,7.57,372.05,Pending,35,
TXN-101014,2025-08-19T17:08:42.037613,"{""name"": ""Thomas Arellano"", ""email"": null, ""phone"": ""865.564.1064""}",37,Leemouth,Mobile,"[{""product_id"": ""PRD-417"", ""category"": ""Clothing"", ""price"": 137.76, ""quantity"": 1}, {""product_id"": ""PRD-971"", ""category"": ""Home & Kitchen"", ""price"": 477.29, ""quantity"": 2}, {""product_id"": ""PRD-374"", ""category"": ""Home & Kitchen"", ""price"": 161.26, ""quantity"": 1}]",Credit Card,USD,VF10,6.47,1264.08,Completed,125,3.0
TXN-103341,27/02/2024 21:14,"{""name"": ""Whitney Meza"", ""email"": ""huffmantammy@example.com"", ""phone"": ""001-525-363-3737x095""}",unknown,South Gracemouth,,"[{""product_id"": ""PRD-968"", ""category"": ""Sports"", ""price"": 433.99, ""quantity"": 1}, {""product_id"": ""PRD-273"", ""category"": ""Electronics"", ""price"": 396.49, ""quantity"": 1}]",COD,USD,dS10,11.58,$844.28,Refunded,83,99.0
TXN-102501,2024-07-13T01:36:52.193431,"{""name"": ""Kevin Ross"", ""email"": ""stephensmith@example.org"", ""phone"": ""513-983-7960x83418""}",22,West Karenmouth,Mobile,"[{""product_id"": ""PRD-790"", ""category"": ""Books"", ""price"": 176.9, ""quantity"": 1}]",credit_card,USD,,10.09,184.89,Refunded,17,2.0
TXN-103634,2024-10-16T11:53:38.011307,"{""name"": ""Margaret Barnes"", ""email"": ""sarahwalker@example.com"", ""phone"": ""895.497.2928x102""}",22,Frankshire,,"[{""product_id"": ""PRD-786"", ""category"": ""Clothing"", ""price"": 473.04, ""quantity"": 2}]",COD,USD,,5.76,962.08,Completed,94,5.0
TXN-103188,2025-10-25T17:24:05.443775,"{""name"": ""Jimmy Lee"", ""email"": ""david60@example.net"", ""phone"": ""488-674-5222x897""}",30,South Theodorestad,Mobile,"[{""product_id"": ""PRD-700"", ""category"": ""Books"", ""price"": 454.79, ""quantity"": 2}]",CREDITCARD,USD,,10.33,916.09,Failed,90,
TXN-100269,2025-06-17T05:33:43.118238,"{""name"": ""Jenny Acevedo"", ""email"": ""lori22@example.com"", ""phone"": ""(375)836-7375""}",56,Lake Michael,Mobile,"[{""product_id"": ""PRD-350"", ""category"": ""Books"", ""price"": 344.93, ""quantity"": 3}, {""product_id"": ""PRD-572"", ""category"": ""Electronics"", ""price"": 456.65, ""quantity"": 1}, {""product_id"": ""PRD-400"", ""category"": ""Sports"", ""price"": 243.23, ""quantity"": 1}]",credit_card,USD,,5.3,1752.02,Pending,173,99.0
TXN-104076,2024-05-07T19:53:07.041686,"{""name"": ""Monica Williams"", ""email"": null, ""phone"": ""001-264-415-0743""}",66,South Curtis,Desktop,"[{""product_id"": ""PRD-591"", ""category"": ""Home & Kitchen"", ""price"": 454.41, ""quantity"": 2}]",credit_card,USD,,12.9,919.06,Completed,90,1.0
TXN-104455,2025-03-30T10:10:44.402662,"{""name"": ""Courtney Baker"", ""email"": ""zvaldez@example.org"", ""phone"": ""221-436-2466x2607""}",thirty-five,Langport,Mobile,"[{""product_id"": ""PRD-388"", ""category"": ""Electronics"", ""price"": 26.87, ""quantity"": 2}, {""product_id"": ""PRD-874"", ""category"": ""Books"", ""price"": 189.13, ""quantity"": 2}]",COD,USD,,10.5,$441.65,Completed,43,2.0
TXN-100202,07/05/2025 15:01,"{""name"": ""James Hendrix"", ""email"": ""david36@example.com"", ""phone"": ""258.958.7732x695""}",42,East Mitchell,Desktop,"[{""product_id"": ""PRD-175"", ""category"": ""Sports"", ""price"": 364.06, ""quantity"": 1}]",COD,USD,,8.86,$383.19,Completed,36,99.0
TXN-103838,2024-03-15T06:55:54.387897,"{""name"": ""Maureen Yates"", ""email"": ""billyhughes@example.com"", ""phone"": ""(451)746-1231x2698""}",45,Port Melissa,Desktop,"[{""product_id"": ""PRD-219"", ""category"": ""Sports"", ""price"": 187.12, ""quantity"": 3}, {""product_id"": ""PRD-275"", ""category"": ""Sports"", ""price"": 195.82, ""quantity"": 2}, {""product_id"": ""PRD-125"", ""category"": ""Electronics"", ""price"": 113.38, ""quantity"": 1}]",Credit Card,USD,,12.81,1083.3,Completed,106,
TXN-104154,2024-01-16T07:29:11.099622,"{""name"": ""Michael Wilson"", ""email"": ""ylopez@example.org"", ""phone"": ""929.691.7344x646""}",39,Traceyborough,,"[{""product_id"": ""PRD-829"", ""category"": ""Electronics"", ""price"": 214.52, ""quantity"": 3}, {""product_id"": ""PRD-571"", ""category"": ""Home & Kitchen"", ""price"": 287.35, ""quantity"": 2}, {""product_id"": ""PRD-892"", ""category"": ""Electronics"", ""price"": 160.22, ""quantity"": 3}]",Credit Card,USD,BM10,9.69,1713.81,Failed,169,5.0
TXN-100432,2025-08-23T11:15:32.145585,"{""name"": ""Jamie Roberts"", ""email"": ""egarcia@example.org"", ""phone"": ""(921)445-6405x2106""}",53,Port Andrewside,Mobile,"[{""product_id"": ""PRD-293"", ""category"": ""Sports"", ""price"": 366.98, ""quantity"": 2}, {""product_id"": ""PRD-556"", ""category"": ""Sports"", ""price"": 177.0, ""quantity"": 1}, {""product_id"": ""PRD-532"", ""category"": ""Electronics"", ""price"": 338.37, ""quantity"": 1}]",PayPal,USD,,12.07,1265.29,Pending,124,99.0
TXN-101978,2025-03-05T12:19:35.714807,"{""name"": ""Heather Woodard"", ""email"": ""ivega@example.com"", ""phone"": ""500-924-0490""}",31,Buckfort,,"[{""product_id"": ""PRD-652"", ""category"": ""Books"", ""price"": 407.93, ""quantity"": 3}, {""product_id"": ""PRD-306"", ""category"": ""Electronics"", ""price"": 287.92, ""quantity"": 1}, {""product_id"": ""PRD-248"", ""category"": ""Books"", ""price"": 236.77, ""quantity"": 2}]",credit_card,USD,en10,7.36,1991.44,Completed,198,4.0
TXN-101626,2025-09-02T21:33:37.481460,"{""name"": ""Lisa Barnett"", ""email"": ""znelson@example.net"", ""phone"": ""001-933-690-7045x475""}",62,South Jefferyburgh,,"[{""product_id"": ""PRD-863"", ""category"": ""Books"", ""price"": 379.45, ""quantity"": 2}, {""product_id"": ""PRD-478"", ""category"": ""Sports"", ""price"": 309.58, ""quantity"": 2}]",CREDITCARD,USD,,7.25,$1385.16,Pending,137,99.0
TXN-104667,2024-03-24T14:39:12.126134,"{""name"": ""Martin Baxter"", ""email"": ""rperez@example.org"", ""phone"": ""490.851.5895x77853""}",65,Martinezfort,Desktop,"[{""product_id"": ""PRD-185"", ""category"": ""Electronics"", ""price"": 338.02, ""quantity"": 1}, {""product_id"": ""PRD-940"", ""category"": ""Electronics"", ""price"": 303.13, ""quantity"": 3}, {""product_id"": ""PRD-963"", ""category"": ""Sports"", ""price"": 20.01, ""quantity"": 3}]",CREDITCARD,USD,,5.57,1318.48,Completed,130,1.0
TXN-101022,2024-02-10T22:51:39.882896,"{""name"": ""Darryl Brewer"", ""email"": ""alexander70@example.com"", ""phone"": ""892-835-6347x5188""}",37,North Charles,Desktop,"[{""product_id"": ""PRD-696"", ""category"": ""Clothing"", ""price"": 400.57, ""quantity"": 1}]",credit_card,USD,,5.38,406.63,Completed,40,3.0
TXN-103864,2024-01-25T00:13:48.737222,"{""name"": ""Travis Johnson"", ""email"": ""lharris@example.org"", ""phone"": ""+1-835-768-5072""}",52,Lake Adam,Mobile,"[{""product_id"": ""PRD-792"", ""category"": ""Home & Kitchen"", ""price"": 258.79, ""quantity"": 3}, {""product_id"": ""PRD-532"", ""category"": ""Books"", ""price"": 142.1, ""quantity"": 3}]",CREDITCARD,USD,,-10.0,$1209.08,Completed,120,3.0
TXN-103847,18/06/2025 03:43,"{""name"": ""Crystal Johnson"", ""email"": ""plane@example.net"", ""phone"": ""547.300.3854""}",55,Weissmouth,,"[{""product_id"": ""PRD-546"", ""category"": ""Books"", ""price"": 301.6, ""quantity"": 1}]",CREDITCARD,USD,OP10,6.29,320.5,Pending,30,5.0
TXN-103730,10/04/2024 21:35,"{""name"": ""Kristen Andrews"", ""email"": ""tfernandez@example.org"", ""phone"": ""(952)753-3639x90134""}",42,West Valeriestad,Mobile,"[{""product_id"": ""PRD-467"", ""category"": ""Electronics"", ""price"": 200.88, ""quantity"": 2}, {""product_id"": ""PRD-773"", ""category"": ""Sports"", ""price"": 275.75, ""quantity"": 1}, {""product_id"": ""PRD-548"", ""category"": ""Electronics"", ""price"": 227.9, ""quantity"": 1}]",credit_card,USD,rt10,7.05,924.84,Failed,90,4.0
TXN-102240,2024-04-13T22:02:46.860519,"{""name"": ""Eric Morris"", ""email"": ""xberry@example.net"", ""phone"": ""621-338-6051""}",50,Mariahton,,"[{""product_id"": ""PRD-179"", ""category"": ""Electronics"", ""price"": 446.93, ""quantity"": 1}, {""product_id"": ""PRD-351"", ""category"": ""Clothing"", ""price"": 270.67, ""quantity"": 2}, {""product_id"": ""PRD-306"", ""category"": ""Home & Kitchen"", ""price"": 337.11, ""quantity"": 1}]",PayPal,USD,,7.66,1335.54,Failed,132,1.0
TXN-103574,03/07/2024 12:54,"{""name"": ""Crystal Jones"", ""email"": ""kimberlyreed@example.net"", ""phone"": ""+1-929-606-6692""}",35,Nicholsonview,Mobile,"[{""product_id"": ""PRD-611"", ""category"": ""Books"", ""price"": 389.91, ""quantity"": 3}, {""product_id"": ""PRD-275"", ""category"": ""Home & Kitchen"", ""price"": 318.05, ""quantity"": 1}]",COD,USD,,10.82,$1504.91,Failed,148,2.0
TXN-104010,2025-05-27T00:32:34.119696,"{""name"": ""John Leon"", ""email"": ""bonniewilliams@example.com"", ""phone"": ""(651)641-7318""}",68,North Bonniestad,Desktop,"[{""product_id"": ""PRD-710"", ""category"": ""Home & Kitchen"", ""price"": 138.61, ""quantity"": 3}, {""product_id"": ""PRD-917"", ""category"": ""Clothing"", ""price"": 427.51, ""quantity"": 1}]",credit_card,USD,kg10,12.28,852.47,Failed,84,99.0
TXN-100709,2025-09-20T03:25:47.548578,"{""name"": ""Spencer Campbell"", ""email"": ""dickersondalton@example.com"", ""phone"": ""897-900-2348""}",36,Jamieland,Desktop,"[{""product_id"": ""PRD-957"", ""category"": ""Home & Kitchen"", ""price"": 148.13, ""quantity"": 1}]",COD,USD,,7.55,162.63,Completed,14,99.0
TXN-102462,2024-01-19T16:17:28.603356,"{""name"": ""Richard Edwards"", ""email"": ""michaelgillespie@example.net"", ""phone"": ""767.975.9990x78434""}",25,Morganland,,"[{""product_id"": ""PRD-136"", ""category"": ""Home & Kitchen"", ""price"": 285.7, ""quantity"": 1}, {""product_id"": ""PRD-111"", ""category"": ""Sports"", ""price"": 456.36, ""quantity"": 1}]",COD,USD,us10,10.03,754.4,Failed,74,99.0
TXN-103344,2024-12-13T01:04:14.300629,"{""name"": ""Chad Blair"", ""email"": ""brandygarcia@example.com"", ""phone"": ""953-644-1044x5352""}",51,New Jeffreyside,Mobile,"[{""product_id"": ""PRD-665"", ""category"": ""Home & Kitchen"", ""price"": 322.57, ""quantity"": 2}, {""product_id"": ""PRD-326"", ""category"": ""Books"", ""price"": 324.0, ""quantity"": 1}]",PayPal,USD,,12.63,977.55,Refunded,96,
TXN-101688,2025-07-14T18:42:03.978617,"{""name"": ""Lisa Wells"", ""email"": ""nathan33@example.net"", ""phone"": ""001-447-685-9456x6246""}",40,New Timothy,Mobile,"[{""product_id"": ""PRD-675"", ""category"": ""Electronics"", ""price"": 167.8, ""quantity"": 1}, {""product_id"": ""PRD-288"", ""category"": ""Electronics"", ""price"": 244.21, ""quantity"": 3}, {""product_id"": ""PRD-465"", ""category"": ""Books"", ""price"": 342.8, ""quantity"": 1}]",credit_card,USD,,11.7,1253.42,Failed,124,3.0
TXN-101949,04/11/2025 01:23,"{""name"": ""Brian Martinez"", ""email"": ""lewisalyssa@example.com"", ""phone"": ""(655)292-6679""}",41,Fordside,Mobile,"[{""product_id"": ""PRD-263"", ""category"": ""Home & Kitchen"", ""price"": 171.47, ""quantity"": 2}]",CREDITCARD,USD,yK10,13.61,360.89,Pending,34,5.0
TXN-103718,06/07/2025 16:48,"{""name"": ""Sharon Hanson"", ""email"": ""haleyrosales@example.com"", ""phone"": ""472.545.1831x3537""}",29,Martintown,Mobile,"[{""product_id"": ""PRD-915"", ""category"": ""Books"", ""price"": 132.71, ""quantity"": 3}, {""product_id"": ""PRD-139"", ""category"": ""Electronics"", ""price"": 396.65, ""quantity"": 2}]",COD,USD,,6.75,1208.86,Pending,119,2.0
TXN-101107,2024-02-23T11:52:38.410642,"{""name"": ""Amanda Barron"", ""email"": ""jessicabrewer@example.net"", ""phone"": ""(865)928-3589x70165""}",44,East Richard,Mobile,"[{""product_id"": ""PRD-907"", ""category"": ""Home & Kitchen"", ""price"": 480.62, ""quantity"": 3}]",PayPal,USD,,13.87,1457.77,Refunded,144,
TXN-104967,2024-05-11T15:46:52.044929,"{""name"": ""Timothy Smith"", ""email"": ""michael39@example.com"", ""phone"": ""001-930-393-3911x522""}",38,Carolshire,Mobile,"[{""product_id"": ""PRD-600"", ""category"": ""Sports"", ""price"": 375.67, ""quantity"": 1}]",PayPal,USD,,13.56,391.74,Completed,37,5.0
TXN-103556,2025-03-11T08:32:31.810529,"{""name"": ""Daniel Smith"", ""email"": ""elizabeth69@example.org"", ""phone"": ""+1-881-573-6626x09665""}",19,Amandaport,,"[{""product_id"": ""PRD-882"", ""category"": ""Books"", ""price"": 461.59, ""quantity"": 2}]",Credit Card,USD,ZC10,13.82,938.51,Completed,92,3.0
TXN-104971,2025-04-14T15:38:24.310304,"{""name"": ""Anthony Brown"", ""email"": ""amberpayne@example.net"", ""phone"": ""(876)331-3728""}",64,Lake Kristin,,"[{""product_id"": ""PRD-610"", ""category"": ""Sports"", ""price"": 265.98, ""quantity"": 3}]",PayPal,USD,iW10,5.73,805.92,Pending,79,5.0
TXN-104425,22/12/2025 03:07,"{""name"": ""Marc Juarez"", ""email"": ""nataliemcdonald@example.net"", ""phone"": ""216.944.0583""}",67,Olivermouth,Mobile,"[{""product_id"": ""PRD-707"", ""category"": ""Clothing"", ""price"": 151.12, ""quantity"": 3}, {""product_id"": ""PRD-773"", ""category"": ""Sports"", ""price"": 67.53, ""quantity"": 3}]",COD,USD,,5.92,669.54,Completed,65,1.0
TXN-101730,20/10/2024 19:10,"{""name"": ""Erin Strickland"", ""email"": ""brianbailey@example.com"", ""phone"": ""616-616-0116x2141""}",36,Martintown,Mobile,"[{""product_id"": ""PRD-379"", ""category"": ""Home & Kitchen"", ""price"": 106.48, ""quantity"": 1}, {""product_id"": ""PRD-566"", ""category"": ""Home & Kitchen"", ""price"": 71.5, ""quantity"": 2}]",COD,USD,dA10,7.02,$268.37,Completed,24,
TXN-104519,2025-08-31T09:53:42.652499,"{""name"": ""Kelly Flores"", ""email"": ""alexisjohnson@example.com"", ""phone"": ""455.657.0596x75221""}",61,West Jennifer,,"[{""product_id"": ""PRD-241"", ""category"": ""Sports"", ""price"": 208.26, ""quantity"": 2}, {""product_id"": ""PRD-744"", ""category"": ""Books"", ""price"": 18.14, ""quantity"": 3}, {""product_id"": ""PRD-458"", ""category"": ""Electronics"", ""price"": 180.9, ""quantity"": 2}]",PayPal,USD,,7.38,851.91,Refunded,83,99.0
TXN-104004,2024-04-16T15:14:36.425311,"{""name"": ""Lisa Snow"", ""email"": ""travis23@example.net"", ""phone"": ""(831)283-6506x49624""}",32,North Thomasmouth,Mobile,"[{""product_id"": ""PRD-246"", ""category"": ""Electronics"", ""price"": 23.53, ""quantity"": 2}, {""product_id"": ""PRD-118"", ""category"": ""Home & Kitchen"", ""price"": 46.05, ""quantity"": 1}, {""product_id"": ""PRD-202"", ""category"": ""Clothing"", ""price"": 458.15, ""quantity"": 1}]",PayPal,USD,,14.3,558.62,Completed,55,5.0
TXN-104984,2025-07-04T06:37:51.944777,"{""name"": ""Steve Hudson"", ""email"": ""gcarter@example.org"", ""phone"": ""001-447-877-7854x7013""}",thirty-five,Angelicaberg,Mobile,"[{""product_id"": ""PRD-179"", ""category"": ""Clothing"", ""price"": 229.3, ""quantity"": 2}, {""product_id"": ""PRD-332"", ""category"": ""Books"", ""price"": 269.32, ""quantity"": 2}, {""product_id"": ""PRD-689"", ""category"": ""Home & Kitchen"", ""price"": 266.95, ""quantity"": 1}]",COD,USD,,13.97,1270.43,Refunded,126,
TXN-104894,2024-03-27T09:54:27.717230,"{""name"": ""Linda Ortiz"", ""email"": ""lukegreer@example.org"", ""phone"": ""001-416-351-2660x8673""}",59,East Vickieview,Desktop,"[{""product_id"": ""PRD-825"", ""category"": ""Home & Kitchen"", ""price"": 204.73, ""quantity"": 1}, {""product_id"": ""PRD-690"", ""category"": ""Sports"", ""price"": 248.69, ""quantity"": 1}]",COD,USD,,6.74,462.26,Failed,45,5.0
TXN-104315,2025-11-05T19:08:10.080294,"{""name"": ""Justin Montoya"", ""email"": null, ""phone"": ""468.802.0219""}",twenty,Shannonfort,Mobile,"[{""product_id"": ""PRD-980"", ""category"": ""Clothing"", ""price"": 370.72, ""quantity"": 3}, {""product_id"": ""PRD-687"", ""category"": ""Sports"", ""price"": 303.7, ""quantity"": 3}]",PayPal,USD,,8.37,2032.84,Failed,202,2.0
TXN-101457,2025-11-20T03:41:54.867016,"{""name"": ""Mark Guzman"", ""email"": ""diane10@example.net"", ""phone"": ""(609)262-0157x436""}",35,Wagnermouth,Desktop,"[{""product_id"": ""PRD-427"", ""category"": ""Books"", ""price"": 80.55, ""quantity"": 2}, {""product_id"": ""PRD-908"", ""category"": ""Sports"", ""price"": 298.66, ""quantity"": 1}]",credit_card,USD,lb10,6.38,479.39,Pending,45,5.0
TXN-103212,2024-10-19T22:27:16.136541,"{""name"": ""Robert Ross"", ""email"": ""harmoncarolyn@example.net"", ""phone"": ""(239)935-2016x690""}",36,Moralesmouth,Mobile,"[{""product_id"": ""PRD-466"", ""category"": ""Clothing"", ""price"": 139.47, ""quantity"": 1}, {""product_id"": ""PRD-566"", ""category"": ""Home & Kitchen"", ""price"": 179.62, ""quantity"": 2}, {""product_id"": ""PRD-992"", ""category"": ""Sports"", ""price"": 60.36, ""quantity"": 2}]",COD,USD,,12.04,632.58,Completed,61,99.0
TXN-100471,2025-06-08T10:30:52.183735,"{""name"": ""Maurice Terry"", ""email"": ""reevesvictoria@example.net"", ""phone"": ""802.750.1902x3164""}",61,West Alexanderview,Desktop,"[{""product_id"": ""PRD-790"", ""category"": ""Books"", ""price"": 220.49, ""quantity"": 3}, {""product_id"": ""PRD-274"", ""category"": ""Home & Kitchen"", ""price"": 381.43, ""quantity"": 1}, {""product_id"": ""PRD-633"", ""category"": ""Electronics"", ""price"": 229.08, ""quantity"": 2}]",CREDITCARD,USD,Mb10,10.88,1514.41,Completed,150,4.0
TXN-100520,2025-10-05T14:42:08.507478,"{""name"": ""Michelle Lynch"", ""email"": ""smithchristina@example.net"", ""phone"": ""(605)667-8861x230""}",24,Cooperville,,"[{""product_id"": ""PRD-322"", ""category"": ""Home & Kitchen"", ""price"": 242.59, ""quantity"": 3}, {""product_id"": ""PRD-914"", ""category"": ""Electronics"", ""price"": 129.02, ""quantity"": 3}]",Credit Card,USD,,13.57,1126.48,Failed,111,99.0
